logkpl,Compound,SMILES,Texpi,ALogp2,nAcid,nAromBond,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBase,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,SC-4,FMF,nHBAcc,nHBDon,HybRatio,JPLogP,Kier2,Kier3,khs.sLi,khs.ssBe,khs.ssBH,khs.sssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.dssC,khs.aasC,khs.aaaC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,nAtomLC,nAtomP,nAtomLAC,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,MLogP,topoShape,nRotB,LipinskiFailures,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,TopoPSA,VAdjMat,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,XLogP,Zagreb
-4.75,Aldosterone,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C=O)O,298,1.2499240000000018,0,0,-0.1428134122310245,-0.1240630475584953,0.1029241832163824,-0.1296114533354548,29.87234517770473,11.715807703554685,16.008923900210082,-0.4207915351812806,0.3396398939479706,4.482173280984122,12.681942478627546,0,0,1,3,1,2,8,0.2011844635310912,0.3148148148148148,5,2,0.7619047619047619,2.0643560869464825,6.805293005671078,2.703673469387755,0,0,0,0,1,0,8,0,2,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0.0,2.457606667196251,2.265327594494314,0.894427190999916,11.281305056387968,9.050330552353277,6.788339317661063,0.25,1.4989481914158802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,1.0,3,0,0,1,0,0,0,1,3,0,0,0,91.67,5.857980995127573,2.048112669987196,12.567203815482912,12.567203815482912,0.0,1436.0,0.2570000000000002,150.0
-4.4,Estriol,CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O,299,8.098577639999986,0,6,-0.0536386796213978,-0.0927382019616939,0.041556983775008,0.011274242482834,23.32340710662284,11.685035373148896,16.000130082613573,-0.4218536009234731,0.3114069820796141,5.033750284175064,11.59553100335851,0,0,0,4,2,1,7,0.1178511301977579,0.3777777777777777,3,3,0.6666666666666666,3.177218356785801,5.0,2.066326530612245,0,0,0,0,1,0,5,0,0,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,1.8836870760260955,2.166547775355553,1.0,8.559689041667726,9.742566755462722,3.1617412604678483,0.0,0.4481404746557165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,1.0,0,0,1,1,1,0,0,1,3,0,0,0,60.69,5.584962500721157,2.077295043239873,7.617498982703746,7.617498982703746,0.0,826.0,3.6310000000000007,124.0
-2.44,Estrone,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O,299,14.237038239999997,0,6,-0.0442158892269089,-0.0393483250588229,0.0009193035458432,0.0080365301647787,21.54893807108189,11.68503464819443,16.006093422860143,-0.4005623764826193,0.3198068870312009,5.032537449915878,11.505736719463233,0,0,0,5,2,1,6,0.1178511301977579,0.4047619047619047,2,1,0.6111111111111112,4.083585806792646,4.75,1.9608401566393727,0,0,0,0,1,0,6,0,0,3,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,2.202594807212814,1.8403081227010007,1.0,10.5026299094428,7.762009630236172,2.6751236219107266,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,1.0,0,0,1,1,1,0,0,1,3,0,0,0,37.3,5.523561956057013,2.0883498035596166,5.093016508400804,5.093016508400804,0.0,724.0,3.625,118.0
-3.35,Cortexone,CC12CCC3C(C1CCC2C(=O)CO)CCC4=CC(=O)CCC34C,299,9.745635239999988,0,0,-0.0840232114330337,-0.1423432354117165,0.0635254322362575,-0.0094572108896062,26.32340710662284,11.715801421431316,16.00734994486455,-0.414743080314393,0.3318951081686189,4.465468758264603,12.538703729289404,0,0,0,3,1,3,8,0.2357022603955158,0.3148148148148148,3,1,0.8095238095238095,3.7563690589193897,6.020551649540292,2.4814453125,0,0,0,0,2,0,9,0,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0.1666666666666666,5.083304550052069,3.9158973933228873,1.788854381999832,11.851238241525406,6.496457355542058,5.80205850268521,0.25,0.4085289703216219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,1.0,2,0,0,1,0,0,0,1,3,0,0,0,54.37,5.754887502163469,2.057567798579545,7.455823116718006,7.455823116718006,0.0,1201.0,3.789,140.0
-2.01,beta-Estradiol,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,310,14.536681289999986,0,6,-0.0433522181576011,-0.0250234428781001,0.005731973847931,0.0079369672235821,21.54893807108189,11.6850353818565,15.99901907698634,-0.420307287418713,0.3103384664141486,5.032831601008999,11.52625120762456,0,0,0,4,2,1,7,0.1178511301977579,0.3863636363636363,2,2,0.6666666666666666,4.1153313904371815,4.75,1.9608401566393727,0,0,0,0,1,0,6,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,2.202594807212814,1.8403081227010007,1.0,10.5026299094428,7.762009630236172,2.6751236219107266,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,1.0,0,0,1,1,1,0,0,1,3,0,0,0,40.46,5.523561956057013,2.0883498035596166,5.093016508400804,5.093016508400804,0.0,724.0,4.232,118.0
-3.52,Beta-estradiol,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,310,14.536681289999986,0,6,-0.0433522181576011,-0.0250234428781001,0.005731973847931,0.0079369672235821,21.54893807108189,11.6850353818565,15.99901907698634,-0.420307287418713,0.3103384664141486,5.032831601008999,11.52625120762456,0,0,0,4,2,1,7,0.1178511301977579,0.3863636363636363,2,2,0.6666666666666666,4.1153313904371815,4.75,1.9608401566393727,0,0,0,0,1,0,6,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,2.202594807212814,1.8403081227010007,1.0,10.5026299094428,7.762009630236172,2.6751236219107266,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,1.0,0,0,1,1,1,0,0,1,3,0,0,0,40.46,5.523561956057013,2.0883498035596166,5.093016508400804,5.093016508400804,0.0,724.0,4.232,118.0
-2.28,beta-Estradiol,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,310,14.536681289999986,0,6,-0.0433522181576011,-0.0250234428781001,0.005731973847931,0.0079369672235821,21.54893807108189,11.6850353818565,15.99901907698634,-0.420307287418713,0.3103384664141486,5.032831601008999,11.52625120762456,0,0,0,4,2,1,7,0.1178511301977579,0.3863636363636363,2,2,0.6666666666666666,4.1153313904371815,4.75,1.9608401566393727,0,0,0,0,1,0,6,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,2.202594807212814,1.8403081227010007,1.0,10.5026299094428,7.762009630236172,2.6751236219107266,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,1.0,0,0,1,1,1,0,0,1,3,0,0,0,40.46,5.523561956057013,2.0883498035596166,5.093016508400804,5.093016508400804,0.0,724.0,4.232,118.0
-2.43,Estradiol,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,310,14.536681289999986,0,6,-0.0433522181576011,-0.0250234428781001,0.005731973847931,0.0079369672235821,21.54893807108189,11.6850353818565,15.99901907698634,-0.420307287418713,0.3103384664141486,5.032831601008999,11.52625120762456,0,0,0,4,2,1,7,0.1178511301977579,0.3863636363636363,2,2,0.6666666666666666,4.1153313904371815,4.75,1.9608401566393727,0,0,0,0,1,0,6,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,2.202594807212814,1.8403081227010007,1.0,10.5026299094428,7.762009630236172,2.6751236219107266,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,1.0,0,0,1,1,1,0,0,1,3,0,0,0,40.46,5.523561956057013,2.0883498035596166,5.093016508400804,5.093016508400804,0.0,724.0,4.232,118.0
-2.54,Estradiol,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,310,14.536681289999986,0,6,-0.0433522181576011,-0.0250234428781001,0.005731973847931,0.0079369672235821,21.54893807108189,11.6850353818565,15.99901907698634,-0.420307287418713,0.3103384664141486,5.032831601008999,11.52625120762456,0,0,0,4,2,1,7,0.1178511301977579,0.3863636363636363,2,2,0.6666666666666666,4.1153313904371815,4.75,1.9608401566393727,0,0,0,0,1,0,6,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,2.202594807212814,1.8403081227010007,1.0,10.5026299094428,7.762009630236172,2.6751236219107266,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,1.0,0,0,1,1,1,0,0,1,3,0,0,0,40.46,5.523561956057013,2.0883498035596166,5.093016508400804,5.093016508400804,0.0,724.0,4.232,118.0
-2.8,Estradiol,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,310,14.536681289999986,0,6,-0.0433522181576011,-0.0250234428781001,0.005731973847931,0.0079369672235821,21.54893807108189,11.6850353818565,15.99901907698634,-0.420307287418713,0.3103384664141486,5.032831601008999,11.52625120762456,0,0,0,4,2,1,7,0.1178511301977579,0.3863636363636363,2,2,0.6666666666666666,4.1153313904371815,4.75,1.9608401566393727,0,0,0,0,1,0,6,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,2.202594807212814,1.8403081227010007,1.0,10.5026299094428,7.762009630236172,2.6751236219107266,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,1.0,0,0,1,1,1,0,0,1,3,0,0,0,40.46,5.523561956057013,2.0883498035596166,5.093016508400804,5.093016508400804,0.0,724.0,4.232,118.0
-2.22,Estradiol,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,310,14.536681289999986,0,6,-0.0433522181576011,-0.0250234428781001,0.005731973847931,0.0079369672235821,21.54893807108189,11.6850353818565,15.99901907698634,-0.420307287418713,0.3103384664141486,5.032831601008999,11.52625120762456,0,0,0,4,2,1,7,0.1178511301977579,0.3863636363636363,2,2,0.6666666666666666,4.1153313904371815,4.75,1.9608401566393727,0,0,0,0,1,0,6,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,2.202594807212814,1.8403081227010007,1.0,10.5026299094428,7.762009630236172,2.6751236219107266,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,1.0,0,0,1,1,1,0,0,1,3,0,0,0,40.46,5.523561956057013,2.0883498035596166,5.093016508400804,5.093016508400804,0.0,724.0,4.232,118.0
-2.6,Estradiol,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,310,14.536681289999986,0,6,-0.0433522181576011,-0.0250234428781001,0.005731973847931,0.0079369672235821,21.54893807108189,11.6850353818565,15.99901907698634,-0.420307287418713,0.3103384664141486,5.032831601008999,11.52625120762456,0,0,0,4,2,1,7,0.1178511301977579,0.3863636363636363,2,2,0.6666666666666666,4.1153313904371815,4.75,1.9608401566393727,0,0,0,0,1,0,6,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,2.202594807212814,1.8403081227010007,1.0,10.5026299094428,7.762009630236172,2.6751236219107266,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,1.0,0,0,1,1,1,0,0,1,3,0,0,0,40.46,5.523561956057013,2.0883498035596166,5.093016508400804,5.093016508400804,0.0,724.0,4.232,118.0
-2.63,Estradiol,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,310,14.536681289999986,0,6,-0.0433522181576011,-0.0250234428781001,0.005731973847931,0.0079369672235821,21.54893807108189,11.6850353818565,15.99901907698634,-0.420307287418713,0.3103384664141486,5.032831601008999,11.52625120762456,0,0,0,4,2,1,7,0.1178511301977579,0.3863636363636363,2,2,0.6666666666666666,4.1153313904371815,4.75,1.9608401566393727,0,0,0,0,1,0,6,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,2.202594807212814,1.8403081227010007,1.0,10.5026299094428,7.762009630236172,2.6751236219107266,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,1.0,0,0,1,1,1,0,0,1,3,0,0,0,40.46,5.523561956057013,2.0883498035596166,5.093016508400804,5.093016508400804,0.0,724.0,4.232,118.0
-2.39,Estradiol,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,310,14.536681289999986,0,6,-0.0433522181576011,-0.0250234428781001,0.005731973847931,0.0079369672235821,21.54893807108189,11.6850353818565,15.99901907698634,-0.420307287418713,0.3103384664141486,5.032831601008999,11.52625120762456,0,0,0,4,2,1,7,0.1178511301977579,0.3863636363636363,2,2,0.6666666666666666,4.1153313904371815,4.75,1.9608401566393727,0,0,0,0,1,0,6,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,2.202594807212814,1.8403081227010007,1.0,10.5026299094428,7.762009630236172,2.6751236219107266,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,1.0,0,0,1,1,1,0,0,1,3,0,0,0,40.46,5.523561956057013,2.0883498035596166,5.093016508400804,5.093016508400804,0.0,724.0,4.232,118.0
-2.52,Estradiol,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,310,14.536681289999986,0,6,-0.0433522181576011,-0.0250234428781001,0.005731973847931,0.0079369672235821,21.54893807108189,11.6850353818565,15.99901907698634,-0.420307287418713,0.3103384664141486,5.032831601008999,11.52625120762456,0,0,0,4,2,1,7,0.1178511301977579,0.3863636363636363,2,2,0.6666666666666666,4.1153313904371815,4.75,1.9608401566393727,0,0,0,0,1,0,6,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,2.202594807212814,1.8403081227010007,1.0,10.5026299094428,7.762009630236172,2.6751236219107266,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,1.0,0,0,1,1,1,0,0,1,3,0,0,0,40.46,5.523561956057013,2.0883498035596166,5.093016508400804,5.093016508400804,0.0,724.0,4.232,118.0
-2.45,Estradiol,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,310,14.536681289999986,0,6,-0.0433522181576011,-0.0250234428781001,0.005731973847931,0.0079369672235821,21.54893807108189,11.6850353818565,15.99901907698634,-0.420307287418713,0.3103384664141486,5.032831601008999,11.52625120762456,0,0,0,4,2,1,7,0.1178511301977579,0.3863636363636363,2,2,0.6666666666666666,4.1153313904371815,4.75,1.9608401566393727,0,0,0,0,1,0,6,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,2.202594807212814,1.8403081227010007,1.0,10.5026299094428,7.762009630236172,2.6751236219107266,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,1.0,0,0,1,1,1,0,0,1,3,0,0,0,40.46,5.523561956057013,2.0883498035596166,5.093016508400804,5.093016508400804,0.0,724.0,4.232,118.0
-2.49,Estradiol,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,310,14.536681289999986,0,6,-0.0433522181576011,-0.0250234428781001,0.005731973847931,0.0079369672235821,21.54893807108189,11.6850353818565,15.99901907698634,-0.420307287418713,0.3103384664141486,5.032831601008999,11.52625120762456,0,0,0,4,2,1,7,0.1178511301977579,0.3863636363636363,2,2,0.6666666666666666,4.1153313904371815,4.75,1.9608401566393727,0,0,0,0,1,0,6,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,2.202594807212814,1.8403081227010007,1.0,10.5026299094428,7.762009630236172,2.6751236219107266,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,1.0,0,0,1,1,1,0,0,1,3,0,0,0,40.46,5.523561956057013,2.0883498035596166,5.093016508400804,5.093016508400804,0.0,724.0,4.232,118.0
-2.48,Estradiol,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,310,14.536681289999986,0,6,-0.0433522181576011,-0.0250234428781001,0.005731973847931,0.0079369672235821,21.54893807108189,11.6850353818565,15.99901907698634,-0.420307287418713,0.3103384664141486,5.032831601008999,11.52625120762456,0,0,0,4,2,1,7,0.1178511301977579,0.3863636363636363,2,2,0.6666666666666666,4.1153313904371815,4.75,1.9608401566393727,0,0,0,0,1,0,6,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,2.202594807212814,1.8403081227010007,1.0,10.5026299094428,7.762009630236172,2.6751236219107266,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,1.0,0,0,1,1,1,0,0,1,3,0,0,0,40.46,5.523561956057013,2.0883498035596166,5.093016508400804,5.093016508400804,0.0,724.0,4.232,118.0
-2.57,Estradiol,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,310,14.536681289999986,0,6,-0.0433522181576011,-0.0250234428781001,0.005731973847931,0.0079369672235821,21.54893807108189,11.6850353818565,15.99901907698634,-0.420307287418713,0.3103384664141486,5.032831601008999,11.52625120762456,0,0,0,4,2,1,7,0.1178511301977579,0.3863636363636363,2,2,0.6666666666666666,4.1153313904371815,4.75,1.9608401566393727,0,0,0,0,1,0,6,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,2.202594807212814,1.8403081227010007,1.0,10.5026299094428,7.762009630236172,2.6751236219107266,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,1.0,0,0,1,1,1,0,0,1,3,0,0,0,40.46,5.523561956057013,2.0883498035596166,5.093016508400804,5.093016508400804,0.0,724.0,4.232,118.0
-2.64,Estradiol,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,310,14.536681289999986,0,6,-0.0433522181576011,-0.0250234428781001,0.005731973847931,0.0079369672235821,21.54893807108189,11.6850353818565,15.99901907698634,-0.420307287418713,0.3103384664141486,5.032831601008999,11.52625120762456,0,0,0,4,2,1,7,0.1178511301977579,0.3863636363636363,2,2,0.6666666666666666,4.1153313904371815,4.75,1.9608401566393727,0,0,0,0,1,0,6,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,2.202594807212814,1.8403081227010007,1.0,10.5026299094428,7.762009630236172,2.6751236219107266,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,1.0,0,0,1,1,1,0,0,1,3,0,0,0,40.46,5.523561956057013,2.0883498035596166,5.093016508400804,5.093016508400804,0.0,724.0,4.232,118.0
-2.53,Estradiol,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,310,14.536681289999986,0,6,-0.0433522181576011,-0.0250234428781001,0.005731973847931,0.0079369672235821,21.54893807108189,11.6850353818565,15.99901907698634,-0.420307287418713,0.3103384664141486,5.032831601008999,11.52625120762456,0,0,0,4,2,1,7,0.1178511301977579,0.3863636363636363,2,2,0.6666666666666666,4.1153313904371815,4.75,1.9608401566393727,0,0,0,0,1,0,6,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,2.202594807212814,1.8403081227010007,1.0,10.5026299094428,7.762009630236172,2.6751236219107266,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,1.0,0,0,1,1,1,0,0,1,3,0,0,0,40.46,5.523561956057013,2.0883498035596166,5.093016508400804,5.093016508400804,0.0,724.0,4.232,118.0
-2.35,Estradiol,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,310,14.536681289999986,0,6,-0.0433522181576011,-0.0250234428781001,0.005731973847931,0.0079369672235821,21.54893807108189,11.6850353818565,15.99901907698634,-0.420307287418713,0.3103384664141486,5.032831601008999,11.52625120762456,0,0,0,4,2,1,7,0.1178511301977579,0.3863636363636363,2,2,0.6666666666666666,4.1153313904371815,4.75,1.9608401566393727,0,0,0,0,1,0,6,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,2.202594807212814,1.8403081227010007,1.0,10.5026299094428,7.762009630236172,2.6751236219107266,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,1.0,0,0,1,1,1,0,0,1,3,0,0,0,40.46,5.523561956057013,2.0883498035596166,5.093016508400804,5.093016508400804,0.0,724.0,4.232,118.0
-2.39,Beta-Estradiol,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,310,14.536681289999986,0,6,-0.0433522181576011,-0.0250234428781001,0.005731973847931,0.0079369672235821,21.54893807108189,11.6850353818565,15.99901907698634,-0.420307287418713,0.3103384664141486,5.032831601008999,11.52625120762456,0,0,0,4,2,1,7,0.1178511301977579,0.3863636363636363,2,2,0.6666666666666666,4.1153313904371815,4.75,1.9608401566393727,0,0,0,0,1,0,6,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,2.202594807212814,1.8403081227010007,1.0,10.5026299094428,7.762009630236172,2.6751236219107266,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,1.0,0,0,1,1,1,0,0,1,3,0,0,0,40.46,5.523561956057013,2.0883498035596166,5.093016508400804,5.093016508400804,0.0,724.0,4.232,118.0
